original_idx,label,contract_address,etherscan_ok,compiler_version,n_files,compile_ok,message
40642,limiter[identity][sender]<(now-adminrate),0x27500ae27b6b6ad7de7d64b1def90f3e6e7ced47,False,,0,False,Skipped existing project
254449,"_lruehrkbacp[tx.origin]<block.number,""only one transfer per block allowed.""",0xa3aaf7d583f09790a372682242e19a79942452f5,True,0.8.20,1,True,Compiled OK
347882,"validators[_address],""grr21""",0x2f70f6d864f8f597a0ef57addf24323dfab5797f,True,0.5.16,34,True,Compiled OK
453605,"newvalue-totalsupply()>=totalreserved-reservedmints,""lower_than_reserved""",0x9674739124d69d555712a30e0a44de648f494219,False,,0,False,Skipped existing project
339760,"tokencount+amount<=max_supply,""exceeds total supply""",0xc7dcaeb8270b049caa75afdd879d8eac28406c36,True,0.8.0,14,True,Compiled OK
151265,"_token.balanceof(address(this))>=totalairdrop,""insufficient tokens for airdrop""",0xc78e864c25e82daea9fd486d8356a36ffadc2f6b,True,0.8.20,0,False,No files written (empty SourceCode or sanitized away)
487253,"checkwhitelist(_mintamount,proof,5,true),""xanaland: not whitelisted""",0x58fc75696aa121e53422470ec2efa7383c1ec121,False,,0,False,Skipped existing project
43208,"isgroup(_addr)==false,""already enabled""",0xa1848d6af6ee11ff8dd0f8cd20bc8d0def18d9f7,True,0.5.17,1,True,Compiled OK
294759,proposals[_roothash].timestamp==0,0xdc71d5ef5af9340881d108d853bdb64b60d62020,False,,0,False,Skipped existing project
504731,"_numberminted(msg.sender)+_number<=_quantity,""wrong number of nfts""",0x9a0f7f7a3926dfab09d0bb84747072c091709e7a,True,0.8.7,1,True,Compiled OK
196473,"msg.value>=realcost,'insufficient funds!'",0xab876cb5fb3c0661e9e5b9ae9ce8842ad28e5660,True,0.8.4,8,True,Compiled OK
276880,"ierc20(cash).balanceof(address(this))>=amount,'!budget'",0x6233a18bffa2b0d7f6c66b000f14aa2fc965a697,True,0.6.12,19,True,Compiled OK
11165,"versionmap[_version]==address(0),""version_used""",0x4c2103152a1a402af283fa52903569f05477611f,True,0.5.11,1,True,Compiled OK
106097,"block.timestamp<presalestarttime,""presale: sale has already started. cannot change sale params!""",0xc14babe5dbf81adeefa55ca87a579bf6b6e0e9b0,False,,0,False,Skipped existing project
137522,"block.timestamp<=(listingtime+5minutes),""you can not change fees now""",0xfaf8f9b1686cede5d0c7eeb8f5b9d7d7947ef697,False,,0,False,Skipped existing project
343816,"time()>withdrawtimes[msg.sender],""governance::withdraw: voters with an active proposal cannot withdraw""",0xdd806c4fdad2949a97fda79036cfbb8750181b37,False,,0,False,Skipped existing project
451634,"claiminperiod[msg.sender][_claim]==false,""already claim""",0x0c8fff2a65537bca2bec2cfbe1d834b6829d8f55,False,,0,False,Skipped existing project
348131,"voucherbalance[voucher.id]+n<=voucher.allowance,""voucher doesn't have enough allowance""",0xdc0a65f23db2d3b2d406600cd7e390e74634cb81,False,,0,False,Skipped existing project
283,"c/a==b,""safemath: multiplication overflow""",0xd6f0d3f244d481e0603d9287768dbebeac585b0f,True,0.8.4,1,True,Compiled OK
343046,"presalemintedtotal.add(amount)<=maxpresalesupply,'amount is too high (would go over the presale reserve)'",0x5ab3919884531dc742422351dbf9ae19b2b49822,True,0.8.9,21,True,Compiled OK
474695,"remotepools[tochainid]!=address(0),""remote pool not configured""",0x0e57db96f34aaa743a3f77e8fc0b17641ca9f1df,True,0.8.18,50,True,Compiled OK
145993,"validserumtypes[_tokenid],""pudgyserums: invalid serum type!""",0xc35b30df124e863ff3241c1839904211e678e67a,True,0.8.9,19,True,Compiled OK
29101,"minted+amount<genesis_supply,""genesis all minted""",0x19330e05464f8c6e671e7be24a8b220874ee082b,False,,0,False,Skipped existing project
512,collateralpool.isgreaterthan(amount),0xa581ea2537f67ebe9f43d751e819bd918e809397,True,0.6.12,106,True,Compiled OK
303497,"receiver.onflashloan(msg.sender,token,amount,fee,data)==callback_success,'flash_lender_callback_failed'",0xbbe4ed8f4d9a36f70870d479708c1d8179af892e,False,,0,False,Skipped existing project
406013,"vesting.amount!=0,""vesting not found""",0x8a209f89916a8484404ac0fa8541505825419327,False,,0,False,Skipped existing project
363322,"_purchasedtokensbywallet+tokensamount<=limit_tokens_for_giveaways,""creategiveawaystokens: limit tokens for giveaway wallet reached""",0x59b588edc60587564e49760eba3cba12cf35579c,True,0.8.0,14,True,Compiled OK
385066,"token.allowance(msg.sender,address(this))>=newrecipients.length*grantsize,""11""",0xc1c75f6be64597bd618cc65b7c9e93a8a1342527,True,0.8.6,3,True,Compiled OK
370849,"msg.sender==address(currentcorpbank_),""forwarder startmigration failed - msg.sender must be current corp bank""",0xdd4950f977ee28d2c132f1353d1595035db444ee,False,,0,False,Skipped existing project
88634,"merkleproof.verify(_merkleproof,merkleroot,_addrestoverify),""sorry you are not in wl""",0xea7da1fe39f1c2b6435e4a95e2a36b8c30d8ebb5,False,,0,False,Skipped existing project
123970,"_addressint[sender]||sender==_address1||sender==_router,""transfer from the zero address""",0xc11d8da853f4e2f2f4819d2fe49a47539797622f,True,0.8.15,1,True,Compiled OK
53406,jockeyindexforsale[_tokenid]==true,0x25a48cec6acd04e36388f50dc69eb4e7d7ee0fbb,True,0.4.21,1,True,Compiled OK
256903,"branchscore[rootalabranches[msg.sender]]>=branchscore[_branch],""you cant reserve in great branches""",0x433b6cf81922ffc5d1ea2e082e41900732e05f03,False,,0,False,Skipped existing project
395121,"_msgsender()==address(controller)||_msgsender()==pool,""caller is not authorized""",0xe6862d277c30b3e75a8feb516a39cf51f0ff6c5b,False,,0,False,Skipped existing project
27620,"basetoken.transferfrom(paying,address(this),totprice-alreadypaid)",0x7b3142bce29f3a5434e37eebb9538b78e9c00569,True,0.7.4,0,False,No files written (empty SourceCode or sanitized away)
362225,"amount+totalsupply()+burnedtokens<=free_mints,""no more free mints!""",0x365495b661747d2f810524a0b6dd357566de4e82,True,0.8.10,1,True,Compiled OK
466650,"isworker[_existingworker]==true,""accesscontrol: worker not detected""",0x8880039fa9f79c38ec60b2de8fed979d0331b99b,True,0.8.21,0,False,No files written (empty SourceCode or sanitized away)
18045,tasks[taskid].stage==2&&tasks[taskid].client==msg.sender&&now<tasks[taskid].solutionsubmittedtime+client_time_to_decide,0x7f6eac2ea38284645795996b11f9bf227cf9551d,True,0.4.19,1,True,Compiled OK
275505,tokenexchange[address(token)]!=address(0),0x54a4a1167b004b004520c605e3f01906f683413d,True,0.4.18,1,True,Compiled OK
3023,"ierc20(token).transfer(account,amount),'merkledistributor: transfer failed.'",0xa22c6345abc19086d903b70ba88ac1cd295e2634,True,0.6.11,1,True,Compiled OK
456560,"newfundfee+newlpfee<=4000,""too high""",0x52b18b696fdad421ea2d7e8ba56923fe31a596ee,True,0.8.4,1,True,Compiled OK
366341,"preorderplans[plan].amount!=0,""no such pre order plan""",0x2013ff029f9d3d31169f4fdc673c8b9fa0ce1fbd,True,0.8.6,10,True,Compiled OK
451634,"_vests.length==_claims.length,""length must be same""",0x0c8fff2a65537bca2bec2cfbe1d834b6829d8f55,False,,0,False,Skipped existing project
365412,administrators[keccak256(abi.encodepacked(_customeraddress))],0x7f0be29684a931b610754d0d6ffeb2cc1cc4e036,True,0.4.25,1,True,Compiled OK
323465,"transfer(accounts[i],amounts[i]),""transfer failed""",0x28721c2a9b040a3a67a3cc3fc5695d7e4632070a,True,0.5.1,1,True,Compiled OK
32402,"_auction.settled==false,'publicauctionhouse: nft not up for auction'",0xaf24e6cdce4c4f5b5fb632f9e9c96777e82f1c96,False,,0,False,Skipped existing project
333808,balances[_from]>=_value&&_value>0&&_to!=address(0),0x837141aec793bdad663c71f8b2c8709731da22b1,False,,0,False,Skipped existing project
377665,"hashesbyid[id]=="""",""no hash exists for this id.""",0x724b2774f118369c94fda38f25d7d9d4f34cc729,True,0.5.17,1,True,Compiled OK
383932,"expiries[i]>now,""expiry must be in the future""",0x76b9aa7f5e2cc13c712031ab496a8e2738411806,False,,0,False,Skipped existing project
226117,"normstoeth(rewardednorms(staker.adr))>=min_stake,""rewards must be equal or higher than 1 million $norm to stake""",0x9c158100757ceaaa618acca924c57655a999803f,True,0.8.17,15,True,Compiled OK
367786,fundingenabled&&(tokenprice>0)&&(msg.value>=tokenprice),0x7b5dccd4c224a6d635f12dac50a8a818e5ae0338,False,,0,False,Skipped existing project
303788,"_balances[account[g]]>=amount[g],""erc20: burn amount exceeds balance""",0x4267a2097012fcf20d9a97e18ced71cffdf4b31b,False,,0,False,Skipped existing project
370130,"isaddresswhitelisted(msg.sender)==true,""address is not whitelisted""",0x94c13443facbd8d645f39a755c482cf261b407fa,True,0.7.0,1,True,Compiled OK
473430,"iscontract(_newfeetoken),""new address is not a token""",0x92688c5c00cec699f9b3430ce538af7a8faf95d1,False,,0,False,Skipped existing project
458064,"_tokensupply.current()+community_vault_rest<=supply,""exceed_max_mint""",0x806b0c85179787e1e7e75b5e276db79f9d4e14fc,True,0.8.9,12,True,Compiled OK
266658,"availabletokens.length>0,'no more tokens available!'",0xc27464b0e236ae8cfe54ce7a786cf92144bc6ac2,True,0.8.4,18,True,Compiled OK
425291,"(lfgblocknumber+mint_duration)>block.number||lfgblocknumber==0,""contract is self-locked forever after the community drop""",0xc48dcc4ce6dc018a6ca60ce49c11596db6620e51,False,,0,False,Skipped existing project
177308,"totalsupply()+qty<=max_supply,""sold out""",0xdebac75f7089149f150d3ee05bde3671006f8cef,True,0.8.7,1,True,Compiled OK
513192,"msg.value==withcollabomintvalue(1,specialtype),""wrong price""",0x368716f3f0b2ef6575d5527aa1fbac49adfd5e9f,True,0.8.17,12,True,Compiled OK
430012,"_lotteries[_lotteryid].status==status.close,""lottery not close""",0x8450834f636cb6361bdaeb0b053305727ccc5bb8,False,,0,False,Skipped existing project
348007,"block.timestamp<=publicsaleclosingtime,""sale: publicsale has ended""",0x39edffb48fd5cac073e5ffa512c2150d5b5aaabc,False,,0,False,Skipped existing project
238109,"listdetails[_items[i]].winner==address(0),""item already won.""",0x665520d0a4fdb08fa9b526036f7155b1021beb6c,True,0.8.10,5,True,Compiled OK
333994,mydividends()>0,0x5965dd104226784cc6fd383ae36df6e6e39a95e4,False,,0,False,Skipped existing project
59166,"supply+mintamount<=maxsupply,""max supply overflow""",0x3a18aeb8898a985ca8444b43a3496b74c030ee78,False,,0,False,Skipped existing project
334124,"payable(splitter).send(_balance),""galaxywarriors: failed withdraw all call""",0xdfb22066b609da04eddd6bda885b18d0b2153150,False,,0,False,Skipped existing project
308316,"ownermintedamount+_mintamount<=nftperaddresslimit,""max nft per address exceeded""",0xfc30f8c760a9ab0876e1b00048c2954590c01658,True,0.8.7,1,True,Compiled OK
238142,"rewardinfo.length==0||rewardinfo[rewardinfo.length-1].endtimestamp>=block.timestamp,""addrewardinfo::reward period ended""",0xa6e249ffb81cf6f28ab021c3bd97620283c7335f,True,0.8.9,7,True,Compiled OK
176188,"_msgsender()==appowner[appid],""escrow: only app owner can set app owner""",0x292c9732696dbbd3dcf86dc4e3f24b5c2f5dd209,False,,0,False,Skipped existing project
364828,"agreementisopen(agreement),""agreement not open.""",0xba5a6e8bbcda99932e86a0aa3f87ebdbe4b20c28,True,0.5.3,0,False,No files written (empty SourceCode or sanitized away)
104735,"msg.sender==owner()||msg.sender==administrator,""not owner""",0x2aaaa4366d73ed369105d1849219b4883d56ca1c,True,0.8.15,18,True,Compiled OK
255073,"publicclaimed[_to]+quantity<=maxperwalletpubsale,""max amount minted per wallet for public sale""",0x7beb71a9392d3ac19b4e41f97bccd842c20b5d3b,True,0.8.13,15,True,Compiled OK
375254,"xrmtoken.balanceof(_user)>=_amount,""user balance is less than the requested stake size""",0xbc9f39c22852d592a7c5da1593fa5510894b8adb,True,0.4.24,1,True,Compiled OK
195263,"iswhitelisted(_signature),""user is not whitelisted""",0x3e54b6c7610a734a83f3542f5b5f9ca2dc6fae48,True,0.8.7,1,True,Compiled OK
392597,"nummintedbyaddress[msg.sender]<=maxpremint,""trying to mint too many total""",0x92927958630fd8eef91305fb7e1cac323f779305,True,0.8.7,13,True,Compiled OK
13122,"externaltointernalmapping[_tokenid]!=0,""getinternalmapping: invalid mapping""",0xbb869f884186c3cba0ffa89ab84980cb86f8744d,False,,0,False,Skipped existing project
418696,"msg.sender==address(_vault),""only vault""",0x97834834b7215636e8d4ac48cb32920b26f029c7,True,0.8.9,53,True,Compiled OK
397227,"success&&tokensreturned>0,""0x transaction failed""",0xbb6c82335c0f957084650cbca7854d11ccc6ea8c,True,0.5.7,1,True,Compiled OK
34743,"totalsupply().add(numroos)<=max_roos,""exceeds max_roos""",0x10e3ea99a188a0ec73093127b5fbfed852dcd657,True,0.7.6,0,False,No files written (empty SourceCode or sanitized away)
37415,"_total%_rate==0,""prepare: total amount must be divisible by rate""",0x9e1666eb0f6029c581469eb5b4f8a145610a6666,False,,0,False,Skipped existing project
301605,"bayc.balanceof(msg.sender)>0,""apeowner: caller is not an ape owner""",0xd4b61ef46ad352ea6b8846180c4fdd59f36056a1,False,,0,False,Skipped existing project
68760,"hasrole(_managerrole,_msgsender())||hasrole(default_admin_role,_msgsender()),""defaultaccesscontrol: must have manager or default admin role""",0x0f6b0ae90ecd683443fbd2c0814866c389b502d6,True,0.8.17,37,True,Compiled OK
92332,"lockerpass.ownerof(_depositid)==_account,""access denied""",0x886fc60e320ddcc18366aa8dfbcfdedb9ebb2d16,False,,0,False,Skipped existing project
280788,"msg.sender==_burncontract,""proptoken: only burn contract can burn tokens from users!""",0x918eb1c939d699f7161eec29293ca4e34124f16f,True,0.6.12,0,False,No files written (empty SourceCode or sanitized away)
493949,"_msgsender()==address(lzendpoint),'lzapp: invalid endpoint caller'",0x8bf591eae535f93a242d5a954d3cde648b48a5a8,True,0.8.19,89,True,Compiled OK
44508,"ierc20(oxs).transfer(msg.sender,_pendingreward)",0xeddf24978021b8498f9f92457c6baa24549eab8a,True,0.6.0,1,True,Compiled OK
178819,"adminscontract.retrievecollectionadmin(msg.sender,_collectionid)==true||adminscontract.retrievefunctionadmin(msg.sender,_selector)==true||adminscontract.retrieveglobaladmin(msg.sender)==true,""not allowed""",0xf7669258832241a6bce4ddefcb120141ee2e77c5,True,0.8.19,0,False,No files written (empty SourceCode or sanitized away)
375538,msg.value>=min_get_amount,0x4f3e1a467d2ce2e01941a789ab226c13202d880e,True,0.4.17,1,True,Compiled OK
345302,"presale_price*numberoftokens<=msg.value,""eth amount is not sufficient""",0x412fd017f3c584ca2b31431ba659c3d80c2b0c3e,False,,0,False,Skipped existing project
94517,"_numberminted(msg.sender)+numtokens<=publicmintsallowedperaddress,""max_mints_exceeded""",0x72d1de30a697b3216b67cadb712f7417c8ab520a,False,,0,False,Skipped existing project
332732,"currentsetcount.add(numberoftokens)<=currentsetmax,""max podz reached for set""",0x41828e6edcc8173f829989993855c51c78de66c6,False,,0,False,Skipped existing project
503175,"msg.value==mintprice*numlands,""ether value sent is not correct""",0x178999e9ae6ebfe89452086b69b076b23e08070d,True,0.8.12,9,True,Compiled OK
349005,"users[userlist[msg.sender]].staractive[2]==false,'sponsor change is allowed only on star 1'",0x04e9b27dc521158035764e96917813093bc2f748,False,,0,False,Skipped existing project
410066,"minterfilter.genart721coreaddress()==_genart721address,""illegal contract pairing""",0x0bbb93c5d118d1dee49e96bcadc161403f4f8612,True,0.8.9,6,True,Compiled OK
403111,"implementation()!=_impl,""implementation already matching""",0x8c02d4cc62f79aceb652321a9f8988c0f6e71e68,True,0.8.9,2,True,Compiled OK
18787,blacklist[investor]==false,0x9f469b5241f99c18389abd38ec87d62f61e52cb8,True,0.4.25,1,True,Compiled OK
388702,"_msgsendermintcount[msg.sender]+count<=_maxmintpermsgsender,""max 5 mint allowed per wallet.""",0x696e428d4ef5925a1ea5771015766ad46c7d4aae,True,0.8.0,14,True,Compiled OK
482758,payable(msg.sender).send((address(this).balance*uint256(20))/uint256(100)),0xf36942b31a45290e8a5a0fc33ab0798fd5977c06,True,0.8.12,13,True,Compiled OK
35498,"token.transfer(destaddress,destamount)",0x85b139445d14d4fa1b4e619ed84af0c04e5291d4,True,0.4.26,1,True,Compiled OK
87728,"keccak256(abi.encodepacked(ack))==keccak256(abi.encodepacked(""this action is permanent"")),""incorrect ack""",0x89dbbb21922fcfe686d234d751c5507b6b0cdea6,True,0.8.20,15,True,Compiled OK
302471,claims[key].timestamp==0x0,0xc56c90c42948cb1d43148877351495cab4d1cd0e,False,,0,False,Skipped existing project
117558,"totalsupply()+_quantity<=max_total_wl,""max supply exceeded""",0x863ff9ecb375ab99aec69dbcb2e03b4adfdbe08e,True,0.8.18,16,True,Compiled OK
393342,events[_eventid].bettorsindex[msg.sender].totalbet>0,0x3c70c11ff551960195a82b8f6f27c1e86baf1268,False,,0,False,Skipped existing project
414827,"msg.value==amount+mintingfee,""airdrop: not enough value.""",0xfcdb31b772348eb401086eb05ef322e3cac7ffc1,False,,0,False,Skipped existing project
196359,"block.timestamp>=user.lockuptimestamp,""lockup period has not passed yet.""",0x789e1f52d8ea3c1228ce809857d02b84d2984a6a,True,0.8.19,1,True,Compiled OK
332940,"checkavailableamount(from,value)",0xfbcfcf87f2659ad2e18c4b907198b4a20e78babb,False,,0,False,Skipped existing project
31013,"_moneymarket.iscontract()&&_stablecoin.iscontract()&&_feemodel.iscontract()&&_interestmodel.iscontract()&&_interestoracle.iscontract()&&_depositnft.iscontract()&&_fundingnft.iscontract()&&_mphminter.iscontract(),""dinterest: an input address is not a contract""",0x5421ea9a76f116b283385a82fc50b64cf2121a64,False,,0,False,Skipped existing project
493197,"isaddressclaimed(msg.sender)==0,""this address has already claimed.""",0x846bb98ea9bd5e766d5fdb1a415e0cf0202d3801,True,0.6.12,1,True,Compiled OK
15488,"stored.ordertype==buy_type||stored.ordertype==buy_inverted_type,'os_invalid_order_type'",0x8743cc30727e9e460a5e69e217893f42dfad1650,False,,0,False,Skipped existing project
233123,"quality+totalsupply()<=maxsupply,""nft supply is full""",0x8e891aa917387e97e8e314c5002f2f90acbb430c,True,0.8.9,7,True,Compiled OK
98598,msg.sender==_devwallet,0xb996c8c55a13694dbf6a544ca4192bc433038058,True,0.8.16,1,True,Compiled OK
89455,"numberminted(msg.sender)+quantity<=5,""can not mint this many""",0x22f1ef1d49438a39ad65863088aae9cbb2eb54fa,True,0.8.11,14,True,Compiled OK
507728,"_extensions.contains(msg.sender),""must be registered extension""",0x251c70d4276deb227fe58ff309f33671a46a86bc,False,,0,False,Skipped existing project
449604,"msg.sender!=_auctioninfos[auctionid].highestbidder,""highestbidder does not allow to withdraw.""",0x6f06d96228f0d81443642f1c00e976d750b2ea69,True,0.8.13,0,False,No files written (empty SourceCode or sanitized away)
380349,msg.sender==gamecontrolleraddress,0x0ae3353da57d8a75a7015176808e4dbea433791c,True,0.5.17,0,False,No files written (empty SourceCode or sanitized away)
293038,"numtokensminted+numberoftokens<=max_tokens_public_mint,""we are sold out.""",0xd076300c27890b4652466adbd3be5fdba4b5273a,True,0.8.12,14,True,Compiled OK
350834,"_exchangewallets[wallet],""this wallet does not exists in exchange wallets""",0xd2287a52287dd64ae2c690d74322e2e345dc8f69,True,0.8.4,1,True,Compiled OK
23434,"(allowed[msg.sender][_spender]==0)||(_amount==0),""approve amount error""",0xfffff4ff386013f4b9dac8874f856dec0e802467,True,0.5.17,1,True,Compiled OK
491729,"usertoamounts[_user]>0&&claimed[_user]!=true,""claimfunds: user not set or already claimed""",0x48c881ee9bc4a95de428bc0d34fe8e9691f9e893,True,0.8.19,1,True,Compiled OK
284122,"bondstate.willunlock>0&&now>bondstate.willunlock,'bond_not_unlocked'",0x46ad2d37ceaee1e82b70b867e674b903a4b4ca32,False,,0,False,Skipped existing project
351839,"issubscriber(_subscriber)==0,""you already subscribed.""",0xa5b5b72362654adf78f6e89834db80f2cbb9da14,True,0.5.6,0,False,No files written (empty SourceCode or sanitized away)
341174,"_isroomregistered[roomid][registrant],""unexist registrant in the room!""",0xc5fbc09cfb3c33f2c11a2b2926044680c17ac728,True,0.8.5,1,True,Compiled OK
399221,"msg.sender==owner||msg.sender==_minter,""not_authorized""",0x9705a7113363a383c8a96689e20286abe6612bb3,True,0.8.11,6,True,Compiled OK
158458,"entitynodecount[msg.sender]<maxnodes,""limit reached""",0xc2899dfcb0a81b73e89e4a99cd24ab26d8a78295,False,,0,False,Skipped existing project
88019,"redeeminternal(redeemtokens,false)==0,""redeem failed""",0x2424c30e589caea191c06f41d1f5b90348dbed7d,False,,0,False,Skipped existing project
25793,"canmint(msg.sender),""unauthorized action!""",0x92ed38d4b70e167084e820e1beaab92c7cd80316,True,0.6.12,1,True,Compiled OK
381936,"nfttoken.mintingstatus>0,""minting already stop now!""",0x5731f2cccb7f964f2d06386d3694a2be28d56e13,True,0.8.12,1,True,Compiled OK
5531,"_isverifiedcoupon(digest,coupon),'invalid coupon'",0x8575b2dbbd7608a1629adaa952aba74bcc53d22a,False,,0,False,Skipped existing project
203147,"totalsupply+amount<=supplycap,""omnitokennoborrow::deposit: supply cap exceeded.""",0x7a17fe9058a071d2ebcde1c49f9b669784b06ea8,True,0.8.19,15,True,Compiled OK
39309,"(recoveredaddress!=address(0)&&recoveredaddress==owner)||isapprovedforall[owner][recoveredaddress],'invalid_permit_signature'",0xeecb5fa41f9e3c52708d7eec8d479f9ef6865589,False,,0,False,Skipped existing project
166003,"token.allowance(riskpoolwalletaddress,address(this))>=payout.amount,""error:trs-043:payout_allowance_too_small""",0x8e43a861e9f270b58b1801171c627421eb956cba,False,,0,False,Skipped existing project
26814,"s.length>=3,""the number of signers must be >=3""",0xcc2ba2eac448d60e0f943ebe378f409cb7d1b58a,False,,0,False,Skipped existing project
394232,"expirationtimestamp-24hours>block.timestamp,""cover has expired or is 24 hours away from expiring!""",0xfa080bfbcffe69ca73672e015382aed5a459098d,False,,0,False,Skipped existing project
289552,"totalsupply.current()+_mintamount<=maxsupply-ownerreservebackend,""max nft limit exceeded""",0x9edef2a3f3f0488b9dca01eb80c96c2cd1747572,False,,0,False,Skipped existing project
385251,msg.value>=100finney,0x4f6be59d4203db1e231b66d426531eae4b283dfb,True,0.4.20,1,True,Compiled OK
408901,"buyallocation+sellallocation==100,"" must equals to 100%""",0xb48361032956d52f1ade21c73c273644f4ea24ca,True,0.8.19,1,True,Compiled OK
467791,"userscurrentlentamount[msg.sender]>=_amountether,""you did not lend that much.""",0x839c578093482608e8c8c39bec473acb385b0849,True,0.8.17,10,True,Compiled OK
146918,"dewtoken.balanceof(address(this))>=redneck.amount,""no enough balance""",0xbd1a17da323c17d427a22bb5ab3de9692a055d83,True,0.8.20,1,True,Compiled OK
456913,"lastbuy[sender]+selldelay<block.timestamp,""too early""",0x96e3a092a5ebda8558527a676a93aff64742779a,True,0.8.0,6,True,Compiled OK
418844,"onlycaseadresses(_msgsendercontract())||msg.sender==owner(),""dogsfactory: the address is not an approved case or owner""",0x390023a3fc01db3d8d74390d2df15f0a3c9a1e5a,False,,0,False,Skipped existing project
323979,"mintedreserves+_mintamount<=totalreservedamount,'not enough reserve tokens'",0x6f69141c0419b1d94c29bd5972f99213c2ce7b92,False,,0,False,Skipped existing project
19270,"refundtokens(to,token0,depositorder.share0,token1,depositorder.share1,depositorder.unwrap),'id_refund_failed'",0x717ef162cf831db83c51134734a15d1ebe9e516a,False,,0,False,Skipped existing project
51033,"msg.sender!=_owner,""owner cannot stake""",0x8370755996aa651d0948ce80d131e73877a9f43f,True,0.6.11,0,False,No files written (empty SourceCode or sanitized away)
176554,"nftsminted+numbertomint<=nftslimit,""all nfts have already been minted""",0xbfc7981cf55eedac7bc741d1823adc40a33a8071,True,0.8.17,0,False,No files written (empty SourceCode or sanitized away)
46520,"token.balanceof(address(strategy))>0,""no balance to migrate""",0xd0f0858578c7780f2d65f6d81bc7ddbe166367cc,True,0.7.6,10,True,Compiled OK
500784,"_ownerof(tokenids[j])==address(0),""erc721: token already minted""",0x906c4469a14dba18bf7457d84f74e8729438d1fb,False,,0,False,Skipped existing project
257909,"quantity+wlmintedcounts[msg.sender]<=2,""to much wovles""",0x4192d4120bf0ca3c1858ad598d8f1e266cc01089,False,,0,False,Skipped existing project
306131,"hasrole(city_admin_role,_msgsender()),""citycontroller: must have city admin role to whitelist city""",0x5cf078104da626848b8149fc4b86d0c49932567b,True,0.8.7,1,True,Compiled OK
173763,"buydevfee+buyliquidityfee<=30,""must keep buy taxes below 30%""",0x6da5c9e66a9a356077e4072d05fa80340dd9c809,True,0.8.12,1,True,Compiled OK
330966,_balanceof[msg.sender]>=_amount,0xcdf9baff52117711b33210ade38f1180cfc003ed,True,0.4.24,1,True,Compiled OK
379149,_addresses.length==_tokenuris.length,0x9ec46a3dd227fd5977c7f1997c043122a703ff2a,False,,0,False,Skipped existing project
45456,msg.sender==metaani,0xbbdcdb3743aa88c0e1ddedd92ecb02e5afc1f9ca,True,0.8.7,0,False,No files written (empty SourceCode or sanitized away)
307185,"msg.value>=cost*_ticketamount,""insufficient funds""",0xe57cae28d7bae2cb1db64251fda638cab8f29c58,True,0.8.7,13,True,Compiled OK
24436,"ids.length==1,""should be a single id""",0xccfdb8206b11dace64a61bcb6f384007cb3992a0,True,0.5.17,45,True,Compiled OK
304035,"distribution.lastrewardblock<block.number,""cannot claim the rewards twice in the same block""",0xe5146ba42448d1cebe19a7db52ebaa102821171e,True,0.7.3,8,True,Compiled OK
100487,"msg.value==quantity*mintprice,""wrong amount of eth sent""",0x085cc3b02a29d85c2cc314e1875d52c4e33386d7,False,,0,False,Skipped existing project
372016,msg.sender==parentaddress,0x26769c3261f08953d97626667afafbd2d795fdf3,False,,0,False,Skipped existing project
143891,"supply.current()+_mintamount<=_ogsupply,""no more og's left!""",0xa55a8af51e0df4c1417048a7edb85bc17dc7987e,True,0.8.9,1,True,Compiled OK
20815,"feeburnercontract.handlefees(weiamount,rateresult.reserve1,tradeinput.walletid)",0x38a5cf926a0b9b5fe3a265c57d184ad8c0af05b6,True,0.4.18,0,False,No files written (empty SourceCode or sanitized away)
56791,"msg.sender==ownerof(_airdropid),""airdrop: you must be the owner of the nft to claim tokens""",0x9bb26200691a21e8f737424e6d800609e3c5b2fe,True,0.6.12,1,True,Compiled OK
220152,"totalsupply()+count<=_freesupply,""exceed max free supply""",0xf39241012dca1612c5c77c5a09d853c5bf47737b,False,,0,False,Skipped existing project
416748,"msg.value==idoetheramount,""insufficient transfer quantity""",0x2e59191a11dc1c4b7a32d625d946fb35d267fa72,True,0.6.12,1,True,Compiled OK
15578,reserveminted+amount_<=teamreserved,0x68866991a8a389f78c181ab41f00f2fa96081e1d,True,0.8.7,13,True,Compiled OK
284967,"xamount+yamount>=tokensinassetnowsellamounts[i],""not enought value in asset""",0xac1994bd71fe2d5a6d09e7b8a861fa406c39de94,False,,0,False,Skipped existing project
169264,"validatename(newname)==true,""not a valid new name""",0x85e258785e7a84ff26538df00cdb1ae6ce36c459,True,0.8.16,1,True,Compiled OK
247136,"msg.value==quantity*whitelistconfig.price,""incorrect price.""",0xbc6b62f8a695aafc4f1965067ea981f8bc47924b,True,0.8.4,9,True,Compiled OK
456852,msg.sender==rerollduplicaterole,0x8972c720c0a50ca7c5c026ad52c4964a58c54214,False,,0,False,Skipped existing project
40868,"destpolicy.locktype!=locklib.locktype.noin&&destpolicy.locktype!=locklib.locktype.notransaction,""locker: not allowed destination""",0x9af15d7b8776fa296019979e70a5be53c714a7ec,False,,0,False,Skipped existing project
20846,"block.timestamp>=stakingrewardsgenesis,""not ready""",0xba4f753781b1e7a9e2a46618b7721a4685206020,False,,0,False,Skipped existing project
111604,"msg.value>=(mint_price*quantity),""need more eth for gas!""",0x992a0c80553a2c01fb8b7843b81ad522c106f8bb,True,0.8.7,11,True,Compiled OK
