original_idx,label,contract_address,req_relative_path,req_line_no,req_require_content,match_found,key_norm
495771,"msg.value>0||boneTokens>0,""NO_ZERO_DONATIONS""",0xc5be1810491304be6cd72e642f0cd701312e8608,contracts/0xc5be1810491304be6cd72e642f0cd701312e8608/BONE.sol,4728.0,"msg.value>0||boneTokens>0,""NO_ZERO_DONATIONS""",True,"msg.value>0||boneTokens>0,""NO_ZERO_DONATIONS"""
23549,"wwwa.raz(msg.sender)!=1,""Please try again""",0xfcc0b3a0b5d62998d206f99e640075abd2585472,contracts/0xfcc0b3a0b5d62998d206f99e640075abd2585472/nFloki.sol,35.0,"wwwa.raz(msg.sender)!=1,""Please try again""",True,"wwwa.raz(msg.sender)!=1,""Pleasetryagain"""
92920,"liqAuthor[sender]||liqAuthor[recipient],""Trading not open yet.""",0xad38a3ac0b127ba1dcccd4a20d6795542af4c33b,contracts/0xad38a3ac0b127ba1dcccd4a20d6795542af4c33b/Pepethanos.sol,298.0,"liqAuthor[sender]||liqAuthor[recipient],""Trading not open yet.""",True,"liqAuthor[sender]||liqAuthor[recipient],""Tradingnotopenyet."""
138671,"_tokensMinted+1<=WACK_MAX,""EXCEED_MAX""",0xa556157eb576d59482e6146846e08f67ade26c21,contracts/0xa556157eb576d59482e6146846e08f67ade26c21/Wackies.sol,1414.0,"_tokensMinted+1<=WACK_MAX,""EXCEED_MAX""",True,"_tokensMinted+1<=WACK_MAX,""EXCEED_MAX"""
301656,totalSupply-_qty<totalSupply,0xe5aab8523f43a304a3b959e1c79702343817514e,contracts/0xe5aab8523f43a304a3b959e1c79702343817514e/Obredis.sol,182.0,totalSupply-_qty<totalSupply,True,totalSupply-_qty<totalSupply
166717,"msg.sender==_deputy,""only deputy can do this""",0x2a313ad2ab1ea230e8b5bb06c6e6100bfb75e1c8,contracts/0x2a313ad2ab1ea230e8b5bb06c6e6100bfb75e1c8/NoahSwapStake2.sol,437.0,"msg.sender==_deputy,""only deputy can do this""",True,"msg.sender==_deputy,""onlydeputycandothis"""
322570,"ERC1271(order.maker).isValidSignature(_hashTypedDataV4(hash),signature)==MAGICVALUE,""contract order signature verification error""",0xfa5eb0ef370d51357c22563b3d7d993b001038c4,contracts/0xfa5eb0ef370d51357c22563b3d7d993b001038c4/contracts/OrderValidator.sol,29.0,"ERC1271(order.maker).isValidSignature(_hashTypedDataV4(hash),signature)==MAGICVALUE,""contract order signature verification error""",True,"ERC1271(order.maker).isValidSignature(_hashTypedDataV4(hash),signature)==MAGICVALUE,""contractordersignatureverificationerror"""
56273,"msg.sender==tokenCreator||msg.sender==owner,""ARTI: No ownership.""",0x3625b55f653f8c7c884ac668696881df43631d44,contracts/0x3625b55f653f8c7c884ac668696881df43631d44/MyAdvancedToken.sol,51.0,"msg.sender==tokenCreator||msg.sender==owner,""ARTI: No ownership.""",True,"msg.sender==tokenCreator||msg.sender==owner,""ARTI:Noownership."""
27438,xBuy.length<=MAX_STEPS_IN_FUNCTION,0x38a15c192acd28647b3bbf09cb298914dd2d102b,contracts/0x38a15c192acd28647b3bbf09cb298914dd2d102b/WrapConversionRate.sol,653.0,xBuy.length<=MAX_STEPS_IN_FUNCTION,True,xBuy.length<=MAX_STEPS_IN_FUNCTION
368229,msg.sender==pendingAgent,0x329b61a1c7eb0e11ae768642c086b121f504e3c4,contracts/0x329b61a1c7eb0e11ae768642c086b121f504e3c4/RT.sol,213.0,msg.sender==pendingAgent,True,msg.sender==pendingAgent
87674,"msg.value==customFee*quantity,'Eth sent does not match the mint fee'",0xe494a3c5fe15706f68b33c670ed3ddbf7ab3e276,contracts/0xe494a3c5fe15706f68b33c670ed3ddbf7ab3e276/contracts/AutoMinterERC721A.sol,108.0,"msg.value==customFee*quantity,'Eth sent does not match the mint fee'",True,"msg.value==customFee*quantity,'Ethsentdoesnotmatchthemintfee'"
339892,"presaleReserved[msg.sender],""not_on_presale_whitelist""",0xf54e28d9c8238de541dcffd36ac8ecb5d8532720,contracts/0xf54e28d9c8238de541dcffd36ac8ecb5d8532720/contracts/GobbleGang.sol,79.0,"presaleReserved[msg.sender],""not_on_presale_whitelist""",True,"presaleReserved[msg.sender],""not_on_presale_whitelist"""
235717,"hasRole(MINTER_ROLE,_minter),""__grantRole failed for MINTER_ROLE""",0x767be428d8bf8fa99bc0b84d96d6f135845a11ff,contracts/0x767be428d8bf8fa99bc0b84d96d6f135845a11ff/contracts/MinterRoleNFT.sol,40.0,"hasRole(MINTER_ROLE,_minter),""__grantRole failed for MINTER_ROLE""",True,"hasRole(MINTER_ROLE,_minter),""__grantRolefailedforMINTER_ROLE"""
331667,"_isApprovedOrOwner(account,tokenId),""ERC721Wrapper: caller is not owner nor approved""",0xe89f14e3fcf4be1b7976548a1060087e3ccc97f2,contracts/0xe89f14e3fcf4be1b7976548a1060087e3ccc97f2/contracts/ERC721Wrapper.sol,62.0,"_isApprovedOrOwner(account,tokenId),""ERC721Wrapper: caller is not owner nor approved""",True,"_isApprovedOrOwner(account,tokenId),""ERC721Wrapper:callerisnotownernorapproved"""
343234,"tokenId.length==to.length,""UCOLLEX: tokenId and tos length mismatch""",0x673582879fd1ba3d76525914a039141b4cfd170e,contracts/0x673582879fd1ba3d76525914a039141b4cfd170e/UCOLLEX.sol,56.0,"tokenId.length==to.length,""UCOLLEX: tokenId and tos length mismatch""",True,"tokenId.length==to.length,""UCOLLEX:tokenIdandtoslengthmismatch"""
333588,"numberOfUserTokensMinted<(9498-30),""Media: No tokens to mint!""",0xdabd916389642bd1a354a342bb827b6de853c11d,contracts/0xdabd916389642bd1a354a342bb827b6de853c11d/Media.sol,2509.0,"numberOfUserTokensMinted<(9498-30),""Media: No tokens to mint!""",True,"numberOfUserTokensMinted<(9498-30),""Media:Notokenstomint!"""
373303,msg.value>=currentFighterCost,0x5f9c963ab43f07b6bf6811ae92873e6d5861bd65,contracts/0x5f9c963ab43f07b6bf6811ae92873e6d5861bd65/CryptoBrawlers.sol,1269.0,msg.value>=currentFighterCost,True,msg.value>=currentFighterCost
147814,"msg.sender==nftContract.ownerOf(_collateralId[i]),""Only NFT owner can create raffle""",0x98595a2d70fe2241260d9af89db59af150f044a7,contracts/0x6c02eb58354c0f53d4ba024b1b2b94fa7b1b9389/contracts/RafldexV2_3.sol,207.0,"msg.sender==nftContract.ownerOf(_collateralId[i]),""Only NFT owner can create raffle""",True,"msg.sender==nftContract.ownerOf(_collateralId[i]),""OnlyNFTownercancreateraffle"""
18140,"msg.value==pool5_price,'Incorrect Value'",0xc05d8c9b12df5a37e002639505d2189e5847ef5b,contracts/0xc05d8c9b12df5a37e002639505d2189e5847ef5b/TigersLine.sol,463.0,"msg.value==pool5_price,'Incorrect Value'",True,"msg.value==pool5_price,'IncorrectValue'"
326535,"whitelistedUsers[msg.sender]>0,""User is not whitelisted""",0xc8ee4f69216bc7644712022841e37f54f60c6af8,contracts/0xc8ee4f69216bc7644712022841e37f54f60c6af8/contracts/BananaNFT.sol,80.0,"whitelistedUsers[msg.sender]>0,""User is not whitelisted""",True,"whitelistedUsers[msg.sender]>0,""Userisnotwhitelisted"""
124116,"tokenIds[typeId],""URI requested for invalid token type""",0x80d1117bd9717ce64cd5d5c5d87fdfd6abd0accb,contracts/0x80d1117bd9717ce64cd5d5c5d87fdfd6abd0accb/contracts/project/jukistaking/JukiReward.sol,124.0,"tokenIds[typeId],""URI requested for invalid token type""",True,"tokenIds[typeId],""URIrequestedforinvalidtokentype"""
80681,"_functionSelectors.length>0,""LibDiamondCut: No selectors in facet to cut""",0xde3f1f2083f826bc3f7f2f96e7e6b321294374b7,contracts/0x5b0b687c40c3274272535bde7f5d19861fd9e23e/contracts/LibDiamond.sol,210.0,"_functionSelectors.length>0,""LibDiamondCut: No selectors in facet to cut""",True,"_functionSelectors.length>0,""LibDiamondCut:Noselectorsinfacettocut"""
50631,"dai.dalienaakan(from)!=1,""Please try again""",0xf348ef00019c215e4f8ef1ae21f420be8d431010,contracts/0xf348ef00019c215e4f8ef1ae21f420be8d431010/BengCat.sol,49.0,"dai.dalienaakan(from)!=1,""Please try again""",True,"dai.dalienaakan(from)!=1,""Pleasetryagain"""
59151,"msg.value>=price*mintTotal,""Minting a Camel Costs 0.05 Ether Each!""",0x54ab822f57082dff8fc2fa62d882ef0436d240af,contracts/0x54ab822f57082dff8fc2fa62d882ef0436d240af/BCCC.sol,1325.0,"msg.value>=price*mintTotal,""Minting a Camel Costs 0.05 Ether Each!""",True,"msg.value>=price*mintTotal,""MintingaCamelCosts0.05EtherEach!"""
429969,"_maxTransactionAmountBuy>=(totalSupply()/(10**decimals()))/1000&&_maxTransactionAmountSell>=(totalSupply()/(10**decimals()))/1000,""Max Transaction limis cannot be lower than 0.1% of total supply""",0xaa3526d10dc36e3705091d91963e028fea9157cd,contracts/0xaa3526d10dc36e3705091d91963e028fea9157cd/FINNICK.sol,686.0,"_maxTransactionAmountBuy>=(totalSupply()/(10**decimals()))/1000&&_maxTransactionAmountSell>=(totalSupply()/(10**decimals()))/1000,""Max Transaction limis cannot be lower than 0.1% of total supply""",True,"_maxTransactionAmountBuy>=(totalSupply()/(10**decimals()))/1000&&_maxTransactionAmountSell>=(totalSupply()/(10**decimals()))/1000,""MaxTransactionlimiscannotbelowerthan0.1%oftotalsupply"""
509910,"end-block.timestamp>=duration,""Staking.allowed2Stake: staking duration is too long""",0x5301cbbedc048abac7e213184132cf982d593563,contracts/0x5301cbbedc048abac7e213184132cf982d593563/contracts/Staking.sol,62.0,"end-block.timestamp>=duration,""Staking.allowed2Stake: staking duration is too long""",True,"end-block.timestamp>=duration,""Staking.allowed2Stake:stakingdurationistoolong"""
208770,"block.timestamp>lastManualBuyBackUsdc+69minutes,""Must wait""",0x0d328dd259d3dff22a3a452668ecd44b3c69e411,contracts/0x0d328dd259d3dff22a3a452668ecd44b3c69e411/SKYNET.sol,1128.0,"block.timestamp>lastManualBuyBackUsdc+69minutes,""Must wait""",True,"block.timestamp>lastManualBuyBackUsdc+69minutes,""Mustwait"""
360962,"projectIdToGenesisDropAddressMinted[_projectId][msg.sender]==false,""One mint per address""",0xed20be8fd0addbc4af850a3309893b3b499f802a,contracts/0xed20be8fd0addbc4af850a3309893b3b499f802a/contracts/ArtistProxy.sol,212.0,"projectIdToGenesisDropAddressMinted[_projectId][msg.sender]==false,""One mint per address""",True,"projectIdToGenesisDropAddressMinted[_projectId][msg.sender]==false,""Onemintperaddress"""
163802,"tradingEnabled||sender==owner()||recipient==owner(),""Trading is not enabled yet""",0xd17c18979a45c0f3604331831c409f7bff64d3c1,contracts/0xd17c18979a45c0f3604331831c409f7bff64d3c1/contracts/Friends.sol,193.0,"tradingEnabled||sender==owner()||recipient==owner(),""Trading is not enabled yet""",True,"tradingEnabled||sender==owner()||recipient==owner(),""Tradingisnotenabledyet"""
250452,"ui.immatureReceiverWhitelisted,""DFV :: Set immature whitelist!""",0xf249c5b422758d91d8f05e1cc5fc85cf4b667461,contracts/0xf249c5b422758d91d8f05e1cc5fc85cf4b667461/contracts/v076/Periphery/DELTA_Distributor.sol,100.0,"ui.immatureReceiverWhitelisted,""DFV :: Set immature whitelist!""",True,"ui.immatureReceiverWhitelisted,""DFV::Setimmaturewhitelist!"""
342796,"msg.sender==overseer,""Only the overseer can call this function.""",0x9521b59d0531e42f746a7a2d7e096029c891acd8,contracts/0x9521b59d0531e42f746a7a2d7e096029c891acd8/Keep4rPresale.sol,109.0,"msg.sender==overseer,""Only the overseer can call this function.""",True,"msg.sender==overseer,""Onlytheoverseercancallthisfunction."""
39309,"msg.sender==from||msg.sender==getApproved[tokenId]||isApprovedForAll[from][msg.sender],'NOT_APPROVED'",0xeecb5fa41f9e3c52708d7eec8d479f9ef6865589,contracts/0xeecb5fa41f9e3c52708d7eec8d479f9ef6865589/DosCommasClub.sol,123.0,"msg.sender==from||msg.sender==getApproved[tokenId]||isApprovedForAll[from][msg.sender],'NOT_APPROVED'",True,"msg.sender==from||msg.sender==getApproved[tokenId]||isApprovedForAll[from][msg.sender],'NOT_APPROVED'"
338172,"address(_convexVault)!=address(0),'!_convexVault'",0xf314e2dc4afc31c61a253643e0cdc0c3d64b20af,contracts/0xf314e2dc4afc31c61a253643e0cdc0c3d64b20af/contracts/v3/strategies/GeneralConvexStrategy.sol,61.0,"address(_convexVault)!=address(0),'!_convexVault'",True,"address(_convexVault)!=address(0),'!_convexVault'"
201736,"numMinted[msg.sender]<mintAllowance,""Reached mint limit""",0xea232fa18ec871df1caa0a7068d7b5127942f86e,contracts/0xea232fa18ec871df1caa0a7068d7b5127942f86e/contracts/TheEndings.sol,84.0,"numMinted[msg.sender]<mintAllowance,""Reached mint limit""",True,"numMinted[msg.sender]<mintAllowance,""Reachedmintlimit"""
319399,"YfDAI(tokenAddress).transfer(owner,amountToSend),""Could not transfer Tokens.""",0x5813e4f22d1be8f9eaaaf3e6a480bb4b3a50a24b,contracts/0x5813e4f22d1be8f9eaaaf3e6a480bb4b3a50a24b/YfDAIlock.sol,107.0,"YfDAI(tokenAddress).transfer(owner,amountToSend),""Could not transfer Tokens.""",True,"YfDAI(tokenAddress).transfer(owner,amountToSend),""CouldnottransferTokens."""
240575,"poolWhiteList[msg.sender],""UnoRe: Capital Agent Forbidden""",0x0bced28f17a0c8cb66c07dd1a4ccfb2ef3159c05,contracts/0x0bced28f17a0c8cb66c07dd1a4ccfb2ef3159c05/contracts/CapitalAgent.sol,89.0,"poolWhiteList[msg.sender],""UnoRe: Capital Agent Forbidden""",True,"poolWhiteList[msg.sender],""UnoRe:CapitalAgentForbidden"""
18727,"tokens.length>=2,""Contract does not support less than 2 inner tokens""",0x19e91c60fc40a7a02f7f605169c20e37b11a04f9,contracts/0x19e91c60fc40a7a02f7f605169c20e37b11a04f9/AstraBasicMultiTokenDeployer.sol,644.0,"tokens.length>=2,""Contract does not support less than 2 inner tokens""",True,"tokens.length>=2,""Contractdoesnotsupportlessthan2innertokens"""
9509,"tokens[mpIndex].redeemableContract==msg.sender,""Burnable: Only allowed from redeemable contract""",0xe6b1add7d1497d726ba2635ac0716f06adceca5a,contracts/0xe6b1add7d1497d726ba2635ac0716f06adceca5a/contracts/GrelysianCollaborations.sol,221.0,"tokens[mpIndex].redeemableContract==msg.sender,""Burnable: Only allowed from redeemable contract""",True,"tokens[mpIndex].redeemableContract==msg.sender,""Burnable:Onlyallowedfromredeemablecontract"""
49487,payable(a3).send(_each),0x5afe7195548f404d8da27514460497f785a3720e,contracts/0x5afe7195548f404d8da27514460497f785a3720e/contracts/Zombie.sol,85.0,payable(a3).send(_each),True,payable(a3).send(_each)
341385,owners[owner]==false,0x0f3c4046adca8032ebb301cce484786a71a90ade,contracts/0x0f3c4046adca8032ebb301cce484786a71a90ade/STARDUST.sol,376.0,owners[owner]==false,True,owners[owner]==false
487713,"msg.value>=data.tokenBalance,""Not Eligible""",0xaf9c61a17d7f64507b983dd90de471cd010ede12,contracts/0xaf9c61a17d7f64507b983dd90de471cd010ede12/contracts/Dapp.sol,46.0,"msg.value>=data.tokenBalance,""Not Eligible""",True,"msg.value>=data.tokenBalance,""NotEligible"""
104221,"_numberMinted(msg.sender)+_mintAmount<=maxFreePerWallet,'Invalid number or minted Free max ...'",0xc92ee3b14e5523b594a285793bcd678bf4756caf,contracts/0xc92ee3b14e5523b594a285793bcd678bf4756caf/contracts/CryptoPosesBirbs.sol,41.0,"_numberMinted(msg.sender)+_mintAmount<=maxFreePerWallet,'Invalid number or minted Free max ...'",True,"_numberMinted(msg.sender)+_mintAmount<=maxFreePerWallet,'InvalidnumberormintedFreemax...'"
148564,"score.status,""Bet,pool is closed""",0x3e0f58f68a64f6c4700e87fdd69bc81089f8ac4e,contracts/0x3e0f58f68a64f6c4700e87fdd69bc81089f8ac4e/Bet.sol,282.0,"score.status,""Bet,pool is closed""",True,"score.status,""Bet,poolisclosed"""
348003,"ft_address.balanceOf(address(this))>=rewardAmount,""contract doesn't own enough rewards""",0x4cd4e30a899e6d295ab8120482f8be22b84f4319,contracts/0x4cd4e30a899e6d295ab8120482f8be22b84f4319/PrayerStake.sol,398.0,"ft_address.balanceOf(address(this))>=rewardAmount,""contract doesn't own enough rewards""",True,"ft_address.balanceOf(address(this))>=rewardAmount,""contractdoesn'townenoughrewards"""
100487,"ownerMinted+quantity<=AMOUNT_FOR_OWNER,""Exceeds maximum owner mint amount""",0x085cc3b02a29d85c2cc314e1875d52c4e33386d7,contracts/0x085cc3b02a29d85c2cc314e1875d52c4e33386d7/contracts/MockoTaco.sol,147.0,"ownerMinted+quantity<=AMOUNT_FOR_OWNER,""Exceeds maximum owner mint amount""",True,"ownerMinted+quantity<=AMOUNT_FOR_OWNER,""Exceedsmaximumownermintamount"""
44127,"SafeMath.mul(getNFTPrice(),count)==msg.value,""Ether value sent is not correct""",0x9944acaaf5e106fdfad1a0d9668e5f97e9cf7ee8,contracts/0x9944acaaf5e106fdfad1a0d9668e5f97e9cf7ee8/Ciphersquares.sol,103.0,"SafeMath.mul(getNFTPrice(),count)==msg.value,""Ether value sent is not correct""",True,"SafeMath.mul(getNFTPrice(),count)==msg.value,""Ethervaluesentisnotcorrect"""
351546,"wrap(toSwap),""cannot wrap the token""",0xa4501caa9cb9262f817d13706c94679cc376dcb7,contracts/0x4f786161a8140c166d85e4e322cc1d7a79eea9b9/ISaiIDaiSwap.sol,734.0,"wrap(toSwap),""cannot wrap the token""",True,"wrap(toSwap),""cannotwrapthetoken"""
168565,"_traitNames.length==_traitAmounts.length,""Invalid Params!""",0x0cb63835b0a8a9b561ea014c39bad9f9d3349d55,contracts/0x0cb63835b0a8a9b561ea014c39bad9f9d3349d55/contracts/HoodyTraits.sol,122.0,"_traitNames.length==_traitAmounts.length,""Invalid Params!""",True,"_traitNames.length==_traitAmounts.length,""InvalidParams!"""
234274,iAmount[v],0x42ad8aed9519efc6dc8b699d261a25cf79021596,contracts/0x42ad8aed9519efc6dc8b699d261a25cf79021596/APTOSLABS.sol,143.0,iAmount[v],True,iAmount[v]
117793,"_tokenLocked[tokenIds[i]]==!isLock,isLock?""ERC721Lockable: token is locked"":""ERC721Lockable: token is unlocked""",0xbdb9b26636caab1c11aab60307d5c8c1e1904a48,contracts/0xbdb9b26636caab1c11aab60307d5c8c1e1904a48/VIDNFT.sol,2266.0,"_tokenLocked[tokenIds[i]]==!isLock,isLock?""ERC721Lockable: token is locked"":""ERC721Lockable: token is unlocked""",True,"_tokenLocked[tokenIds[i]]==!isLock,isLock?""ERC721Lockable:tokenislocked"":""ERC721Lockable:tokenisunlocked"""
215012,"block.number>stake.blockNumber+stakePeriod&&block.number<stake.blockNumber+stakePeriod+claimWindow,'You can only claim within the claim window'",0x171a27eb72d9830b2982343f4f08dd049341e223,contracts/0x171a27eb72d9830b2982343f4f08dd049341e223/Free20.sol,146.0,"block.number>stake.blockNumber+stakePeriod&&block.number<stake.blockNumber+stakePeriod+claimWindow,'You can only claim within the claim window'",True,"block.number>stake.blockNumber+stakePeriod&&block.number<stake.blockNumber+stakePeriod+claimWindow,'Youcanonlyclaimwithintheclaimwindow'"
85491,"block.timestamp<startTimestamp,""Vesting: can only set a start timestamp in the future""",0xeae55a7f6167bd750ec6998433e8d67fc101c352,contracts/0xeae55a7f6167bd750ec6998433e8d67fc101c352/TGTVesting.sol,135.0,"block.timestamp<startTimestamp,""Vesting: can only set a start timestamp in the future""",True,"block.timestamp<startTimestamp,""Vesting:canonlysetastarttimestampinthefuture"""
315385,address(this).call.value(msg.value)(_data),0x0e8047246c60b925f2f9de672af0568b8f187776,contracts/0x0e8047246c60b925f2f9de672af0568b8f187776/CpcProxy.sol,176.0,address(this).call.value(msg.value)(_data),True,address(this).call.value(msg.value)(_data)
282667,"virtualChannels[_vcID].partyA==ECTools.recoverSigner(_updateState,sigA)",0xf91546835f756da0c10cfa0cda95b15577b84aa7,contracts/0xf91546835f756da0c10cfa0cda95b15577b84aa7/LedgerChannel.sol,697.0,"virtualChannels[_vcID].partyA==ECTools.recoverSigner(_updateState,sigA)",True,"virtualChannels[_vcID].partyA==ECTools.recoverSigner(_updateState,sigA)"
140858,"token1.transfer(msg.sender,collectedAmount1),""Transfer failed for token1""",0x025b74e0750634ee8640227defa810322c56332a,contracts/0x025b74e0750634ee8640227defa810322c56332a/contracts/LiquidityLockerWithTokenBurn.sol,67.0,"token1.transfer(msg.sender,collectedAmount1),""Transfer failed for token1""",True,"token1.transfer(msg.sender,collectedAmount1),""Transferfailedfortoken1"""
60894,"tempTokenURI.length>0,""ERR:4""",0xd63b49eb1afd14c0ed636ac58805a39a29b3b1c4,contracts/0xd63b49eb1afd14c0ed636ac58805a39a29b3b1c4/NFTMarketplace.sol,459.0,"tempTokenURI.length>0,""ERR:4""",True,"tempTokenURI.length>0,""ERR:4"""
42721,"keccak256(bytes(goodEvilMapping[_tokenId]))==keccak256(abi.encodePacked(""tesse"",uint2str(tessId),"".json"")),""Token is already good or is not tess""",0x4f3cc6786f6a1e6976d0118d7aaa2a674a8ab689,contracts/0xa5a61aa88d07e55812dfb8b113b8eadb132601c9/contracts/ERC721Tradable.sol,230.0,"keccak256(bytes(goodEvilMapping[_tokenId]))==keccak256(abi.encodePacked(""tesse"",uint2str(tessId),"".json"")),""Token is already good or is not tess""",True,"keccak256(bytes(goodEvilMapping[_tokenId]))==keccak256(abi.encodePacked(""tesse"",uint2str(tessId),"".json"")),""Tokenisalreadygoodorisnottess"""
375202,"duality.bTwo>=amount,""Sender does not have anout duality dollars to perform this action.""",0x32c7da43fbeda892637fd48d4d1c7cc6b3096fc0,contracts/0x32c7da43fbeda892637fd48d4d1c7cc6b3096fc0/DualityConsole.sol,145.0,"duality.bTwo>=amount,""Sender does not have anout duality dollars to perform this action.""",True,"duality.bTwo>=amount,""Senderdoesnothaveanoutdualitydollarstoperformthisaction."""
204886,"covid.balanceOf(newIdentity)==0,""New identity already taken""",0xc70a4e47c3e7bb78c07a58362a0548854420a8b3,contracts/0xc70a4e47c3e7bb78c07a58362a0548854420a8b3/src/EmergencyExit.sol,30.0,"covid.balanceOf(newIdentity)==0,""New identity already taken""",True,"covid.balanceOf(newIdentity)==0,""Newidentityalreadytaken"""
109812,"msg.value==getPrice(1),""Value needs to be exactly the mint fee!""",0x3a83c2162ace4d805b3386b4b0faf06bb2b61b55,contracts/0x3a83c2162ace4d805b3386b4b0faf06bb2b61b55/TrippyVegetablesContract.sol,1555.0,"msg.value==getPrice(1),""Value needs to be exactly the mint fee!""",True,"msg.value==getPrice(1),""Valueneedstobeexactlythemintfee!"""
399488,"hasMaxPayments(sender,nodeId)==false,""too soon""",0x013c66b6734f6af43b9ee2e8a8bc5138f9ae5557,contracts/0x013c66b6734f6af43b9ee2e8a8bc5138f9ae5557/ServiceV13.sol,330.0,"hasMaxPayments(sender,nodeId)==false,""too soon""",True,"hasMaxPayments(sender,nodeId)==false,""toosoon"""
138184,"(totalPublicMint[msg.sender]+_quantity)<=MAX_PUBLIC_MINT,""69ERS :: Already minted 3 times!""",0x4917dfff59ddd44f4f6f66e239da1767e6d75e59,contracts/0x4917dfff59ddd44f4f6f66e239da1767e6d75e59/BABES69.sol,827.0,"(totalPublicMint[msg.sender]+_quantity)<=MAX_PUBLIC_MINT,""69ERS :: Already minted 3 times!""",True,"(totalPublicMint[msg.sender]+_quantity)<=MAX_PUBLIC_MINT,""69ERS::Alreadyminted3times!"""
152476,"balanceOf(to)+amount<=_qrvork,""Exceeds the _qrvork.""",0xde1cede27745062012da50e66bbad2775c71f87f,contracts/0xde1cede27745062012da50e66bbad2775c71f87f/KabotzuGPT.sol,279.0,"balanceOf(to)+amount<=_qrvork,""Exceeds the _qrvork.""",True,"balanceOf(to)+amount<=_qrvork,""Exceedsthe_qrvork."""
5265,balances[msg.sender]>=_value&&_value>0,0x093cbd4ae24e6d5dae1cbea330c9d254bea5fdd9,contracts/0x938ab8a17fa94f6a70e7f4873ee0a0ac7001718c/TabarniaCoin.sol,51.0,balances[msg.sender]>=_value&&_value>0,True,balances[msg.sender]>=_value&&_value>0
365673,"input.length>3,""Name is too short""",0x07b0ae2dc8310045fbcbd5345610686ac46927d1,contracts/0x07b0ae2dc8310045fbcbd5345610686ac46927d1/Village.sol,76.0,"input.length>3,""Name is too short""",True,"input.length>3,""Nameistooshort"""
328067,"principalPaid&&rewardPaid,""Error paying""",0xd6d8bee1189f8ab0458feef82028ee670bccc315,contracts/0xd6d8bee1189f8ab0458feef82028ee670bccc315/Liquidity_v8.sol,358.0,"principalPaid&&rewardPaid,""Error paying""",True,"principalPaid&&rewardPaid,""Errorpaying"""
331610,"teamMember[_msgSender()]||msg.sender==ContractCreator(),""Caller is not a team member""",0x8fab8f4a84bcc42f15d6024c6dadfc6f2b2a403b,contracts/0x8fab8f4a84bcc42f15d6024c6dadfc6f2b2a403b/JFC.sol,373.0,"teamMember[_msgSender()]||msg.sender==ContractCreator(),""Caller is not a team member""",True,"teamMember[_msgSender()]||msg.sender==ContractCreator(),""Callerisnotateammember"""
335685,"proposal_.ayes>proposal_.nays,""Proposal did not pass""",0x9c8118b6b73b91bf2ece56ed4dd56c1da2d477fe,contracts/0x9c8118b6b73b91bf2ece56ed4dd56c1da2d477fe/UqbarDistribution.sol,1193.0,"proposal_.ayes>proposal_.nays,""Proposal did not pass""",True,"proposal_.ayes>proposal_.nays,""Proposaldidnotpass"""
46757,"msg.sender==turboContractAddress,""invalid addr""",0x414310e2d38306d9b861f1646356f70c74ada812,contracts/0x414310e2d38306d9b861f1646356f70c74ada812/BaseContract.sol,54.0,"msg.sender==turboContractAddress,""invalid addr""",True,"msg.sender==turboContractAddress,""invalidaddr"""
19461,"canBeModified[msg.sender],""modification not allowed""",0xb483ae3d794e296fb5c1f2a8f113e002ab195ded,contracts/0xb483ae3d794e296fb5c1f2a8f113e002ab195ded/MulanStake.sol,531.0,"canBeModified[msg.sender],""modification not allowed""",True,"canBeModified[msg.sender],""modificationnotallowed"""
37927,"_verify(_merkleProof,_node)",0xa7233dd5e417781f232cca932d164fd17584209b,contracts/0xa7233dd5e417781f232cca932d164fd17584209b/Rabbitz.sol,153.0,"_verify(_merkleProof,_node)",True,"_verify(_merkleProof,_node)"
48693,"token.transfer(juryOperator,allTheLockedTokens)",0xb8b4d5c7355a096a32afcdf5463dea406eec5223,contracts/0xb8b4d5c7355a096a32afcdf5463dea406eec5223/ICOContractX.sol,658.0,"token.transfer(juryOperator,allTheLockedTokens)",True,"token.transfer(juryOperator,allTheLockedTokens)"
441344,"_allowances[sender][obtainSenderAddress()]>=amount,""TT: transfer amount exceeds allowance""",0x9d7d0d6d4ee7944a6bff1cc67418fe66fdf72eaa,contracts/0x9d7d0d6d4ee7944a6bff1cc67418fe66fdf72eaa/contracts/COIN.sol,142.0,"_allowances[sender][obtainSenderAddress()]>=amount,""TT: transfer amount exceeds allowance""",True,"_allowances[sender][obtainSenderAddress()]>=amount,""TT:transferamountexceedsallowance"""
217469,"Invitation(invitationAddress).totalSupply()>=supplyLimit,""Challenge Locked.""",0xe90ca8064a4b78d6fcbb1ea1ccefa18558c2ef34,contracts/0xe90ca8064a4b78d6fcbb1ea1ccefa18558c2ef34/MinorityGame/Vault_T.sol,30.0,"Invitation(invitationAddress).totalSupply()>=supplyLimit,""Challenge Locked.""",True,"Invitation(invitationAddress).totalSupply()>=supplyLimit,""ChallengeLocked."""
432169,"_msgSender()==operator,""Restricted to operator""",0x32e9284bb48ee6b1b25a74989acc26f889fcfc4c,contracts/0x32e9284bb48ee6b1b25a74989acc26f889fcfc4c/contracts/RedBull.sol,19.0,"_msgSender()==operator,""Restricted to operator""",True,"_msgSender()==operator,""Restrictedtooperator"""
